date,ibov,mcs,spx
26apr1996,5142.61,6129.95,653.46
27apr1996,,,
28apr1996,,,
29apr1996,5149.32,,654.16
30apr1996,5164.1,,654.17
01may1996,,,654.58
02may1996,5146,6153.44,643.38
03may1996,5101.46,6156.76,641.63
04may1996,,,
05may1996,,,
06may1996,5153.02,6128.49,640.81
07may1996,5283.98,6130.32,638.26
08may1996,5360.51,6118.4,644.77
09may1996,5388.54,6129.35,645.4400000000001
10may1996,5345.49,6134.2,652.09
11may1996,,,
12may1996,,,
13may1996,5480.21,6137.51,661.51
14may1996,5428.11,6160.69,665.6
15may1996,5448.34,6154.02,665.42
16may1996,5475.64,6161.64,664.85
17may1996,5560.36,6166.14,668.91
18may1996,,,
19may1996,,,
20may1996,5655.69,6163.58,673.15
21may1996,5601.96,6166.51,672.76
22may1996,5681.53,6169.8,678.42
23may1996,5530.87,,676
24may1996,5600.67,6167.03,678.51
25may1996,,,
26may1996,,,
27may1996,5627.99,6177.48,
28may1996,5710.84,6177.2,672.23
29may1996,5625.72,6185.19,667.93
30may1996,5687.8,6216.55,671.7000000000001
31may1996,5727.99,6234.73,669.12
01jun1996,,,
02jun1996,,,
03jun1996,5635.07,6249.05,667.68
04jun1996,5599.42,6237.43,672.56
05jun1996,5567.89,6244.27,678.4400000000001
06jun1996,,6231.93,673.03
07jun1996,5530.23,6262.73,673.31
08jun1996,,,
09jun1996,,,
10jun1996,5457.2,6250.35,672.16
11jun1996,5413.43,6239.39,670.97
12jun1996,5532.47,6270.62,669.04
13jun1996,5503.79,6288.51,667.92
14jun1996,5634.86,6282.57,665.85
15jun1996,,,
16jun1996,,,
17jun1996,5804.85,6267.29,665.16
18jun1996,5834.6,6256.95,662.06
19jun1996,5817.14,6259.08,661.96
20jun1996,5823.04,6231.78,662.1
21jun1996,6053.14,6246.13,666.84
22jun1996,,,
23jun1996,,,
24jun1996,6201.81,6262.42,668.85
25jun1996,6082.41,6253.54,668.48
26jun1996,6227.16,6234.09,664.39
27jun1996,6181.59,6245.69,668.55
28jun1996,6043.89,6270.19,670.63
29jun1996,,,
30jun1996,,,
01jul1996,6156.19,6263.06,675.88
02jul1996,6245.51,6267.74,673.61
03jul1996,6355.85,6264.74,672.4
04jul1996,6432.1,6249.71,
05jul1996,6286.46,6272.84,657.4400000000001
06jul1996,,,
07jul1996,,,
08jul1996,6338.78,6266.27,652.54
09jul1996,6487.97,,654.75
10jul1996,6444.71,6261.15,656.06
11jul1996,6508.52,6264.18,645.67
12jul1996,6652.19,6264.37,646.1900000000001
13jul1996,,,
14jul1996,,,
15jul1996,6432.91,6238.59,629.8
16jul1996,6293.45,6233.71,628.37
17jul1996,6214.68,6246.92,634.0700000000001
18jul1996,6188.8,6252.04,643.56
19jul1996,6411.65,6256.53,638.73
20jul1996,,,
21jul1996,,,
22jul1996,6299.14,6260.85,633.77
23jul1996,6222.59,6275.41,626.87
24jul1996,6050.99,6277.43,626.65
25jul1996,6096.31,6287.66,631.17
26jul1996,5968.46,6299.54,635.9
27jul1996,,,
28jul1996,,,
29jul1996,5909.39,,630.91
30jul1996,6143.34,,635.26
31jul1996,6123.29,6275.25,639.9500000000001
01aug1996,6277.31,6271.77,650.02
02aug1996,6363.58,6255.1,662.49
03aug1996,,,
04aug1996,,,
05aug1996,6244.15,6253.77,660.23
06aug1996,6130.75,6257.21,662.38
07aug1996,6165.26,6261.03,664.16
08aug1996,6257.25,6275.86,662.59
09aug1996,6222.76,6283.34,662.1
10aug1996,,,
11aug1996,,,
12aug1996,6304.19,6273.96,665.77
13aug1996,6227.71,6287.85,660.2000000000001
14aug1996,6227.1,,662.05
15aug1996,6348.41,6290.94,662.28
16aug1996,6352.86,6312.29,665.21
17aug1996,,,
18aug1996,,,
19aug1996,6292.14,6318.81,666.58
20aug1996,6337.13,,665.6900000000001
21aug1996,6314.78,6315.68,665.0700000000001
22aug1996,6248.95,6333.98,670.68
23aug1996,6202.71,6354.66,667.03
24aug1996,,,
25aug1996,,,
26aug1996,6028.06,6357.22,663.88
27aug1996,6126.1,6361.06,666.4
28aug1996,6294.76,6363.71,664.81
29aug1996,6270.03,6376.99,657.4
30aug1996,6259.41,6405.39,651.99
31aug1996,,,
01sep1996,,,
02sep1996,6232.55,6447.06,
03sep1996,6270.04,6461.75,654.72
04sep1996,6276.87,6503.3,655.61
05sep1996,6254.01,6540.92,649.4400000000001
06sep1996,6334.62,6592.14,655.68
07sep1996,,,
08sep1996,,,
09sep1996,6382.76,6643.84,663.76
10sep1996,6415.78,6712.89,663.81
11sep1996,6358.07,6790.07,667.28
12sep1996,6390.98,6819.63,671.15
13sep1996,6464.29,6857.82,680.54
14sep1996,,,
15sep1996,,,
16sep1996,6534.28,6845.73,683.98
17sep1996,6512.41,6794.39,682.9400000000001
18sep1996,6489.64,6795.29,681.47
19sep1996,6560.21,6802.93,683
20sep1996,6588.26,6809.58,687.03
21sep1996,,,
22sep1996,,,
23sep1996,6551.74,6814.3,686.48
24sep1996,6557.05,6807.91,685.61
25sep1996,6513.88,6816.98,685.83
26sep1996,6535.92,6796.63,685.86
27sep1996,6458.88,6780.66,686.1900000000001
28sep1996,,,
29sep1996,,,
30sep1996,6446.87,6770.36,687.31
01oct1996,6521.78,6774.12,689.08
02oct1996,6605.81,6771.59,694.01
03oct1996,,6767.76,692.78
04oct1996,6626.94,6769.09,701.46
05oct1996,,,
06oct1996,,,
07oct1996,6612.66,6768.1,703.34
08oct1996,6651.58,6792.44,700.64
09oct1996,6631.08,6807.07,696.74
10oct1996,6626.75,6830.04,694.61
11oct1996,6608.68,6852.17,700.66
12oct1996,,,
13oct1996,,,
14oct1996,6631.32,6868.5,703.54
15oct1996,6744.94,6865.56,702.5700000000001
16oct1996,6733.54,6870.22,704.41
17oct1996,6766.04,6874.48,706.99
18oct1996,6798.15,6879.19,710.8200000000001
19oct1996,,,
20oct1996,,,
21oct1996,6798.92,6894.54,709.85
22oct1996,6675.62,6896.98,706.5700000000001
23oct1996,6648.61,6900.38,707.27
24oct1996,6588.85,6925.69,702.29
25oct1996,6503.36,6934.34,700.92
26oct1996,,,
27oct1996,,,
28oct1996,6401.08,6960.3,697.26
29oct1996,6549.76,6950.84,701.5
30oct1996,6543.23,6956.4,700.9
31oct1996,6533.15,6954.39,705.27
01nov1996,6641.18,6944.13,703.77
02nov1996,,,
03nov1996,,,
04nov1996,6658.53,6947.89,706.73
05nov1996,6697.59,6955.72,714.14
06nov1996,6704.6,,724.59
07nov1996,6666.67,6966.76,727.65
08nov1996,6559.6,6967.4,730.8200000000001
09nov1996,,,
10nov1996,,,
11nov1996,6582.91,6951.48,731.87
12nov1996,6523.32,6944.76,729.56
13nov1996,6570.98,6915.43,731.13
14nov1996,6523,6916.65,735.88
15nov1996,,6920.19,737.62
16nov1996,,,
17nov1996,,,
18nov1996,6556.25,,737.02
19nov1996,6556.99,6934.63,742.16
20nov1996,6541.3,6898.64,743.9500000000001
21nov1996,6625.95,6897.41,742.75
22nov1996,6645.27,6889.88,748.73
23nov1996,,,
24nov1996,,,
25nov1996,6649.21,6871.89,757.03
26nov1996,6631.52,6871.77,755.96
27nov1996,6591.89,6871.05,755
28nov1996,6644.89,6862.74,
29nov1996,6666.09,6858.57,757.02
30nov1996,,,
01dec1996,,,
02dec1996,6735.64,6836.5,756.56
03dec1996,6836.8,6830.88,748.28
04dec1996,6797.61,6817.23,745.1
05dec1996,6947.11,6843.04,744.38
06dec1996,6872.91,6846.68,739.6
07dec1996,,,
08dec1996,,,
09dec1996,6836.37,6855.49,749.81
10dec1996,6855.86,6849.78,747.54
11dec1996,6677.79,6861,740.73
12dec1996,6657.46,6868.12,729.33
13dec1996,6680.19,6878.99,728.64
14dec1996,,,
15dec1996,,,
16dec1996,6654.36,6884.85,720.98
17dec1996,6784.58,6891.93,726.04
18dec1996,6910.42,6888.58,731.54
19dec1996,6891.65,6905.63,745.76
20dec1996,6942.24,6916.29,748.87
21dec1996,,,
22dec1996,,,
23dec1996,6912.58,6938.26,746.92
24dec1996,,6952.49,751.03
25dec1996,,6971.74,
26dec1996,6957.76,7005.98,755.8200000000001
27dec1996,7006.85,7031.83,756.79
28dec1996,,,
29dec1996,,,
30dec1996,7039.95,7082.31,753.85
31dec1996,,7093.56,740.74
01jan1997,,,
02jan1997,6955.54,7107.41,737.01
03jan1997,6997.76,7168.98,748.03
04jan1997,,,
05jan1997,,,
06jan1997,7159.51,7217.19,747.65
07jan1997,7297.46,7278.3,753.23
08jan1997,7427.02,7354.44,748.41
09jan1997,7454.21,7408.57,754.85
10jan1997,7478.34,7375.74,759.5
11jan1997,,,
12jan1997,,,
13jan1997,7411.75,7415.2,759.51
14jan1997,7621.14,7461.07,768.86
15jan1997,7667.58,7505.26,767.2000000000001
16jan1997,7655.82,7510.93,769.75
17jan1997,7816.25,7544.1,776.17
18jan1997,,,
19jan1997,,,
20jan1997,7835.44,7569.55,776.7000000000001
21jan1997,7904.91,7599.26,782.72
22jan1997,7817.5,7590.61,786.23
23jan1997,7890.67,7578.69,777.56
24jan1997,7759.79,7597.78,770.52
25jan1997,,,
26jan1997,,,
27jan1997,7759.06,7620.87,765.02
28jan1997,7849.79,7669.25,765.02
29jan1997,7736.91,7691.78,772.5
30jan1997,7788.81,7756.74,784.17
31jan1997,7964.69,7795.67,786.16
01feb1997,,,
02feb1997,,,
03feb1997,8095.94,7837.54,786.73
04feb1997,8102.25,7873.38,789.26
05feb1997,8171.19,7933.18,778.28
06feb1997,8147.85,7975.63,780.15
07feb1997,8316.549999999999,7992.22,789.56
08feb1997,,,
09feb1997,,,
10feb1997,,,785.43
11feb1997,,8019.2,789.59
12feb1997,8670.629999999999,8102.67,802.77
13feb1997,8764.92,8168.57,811.8200000000001
14feb1997,8699.99,8226.440000000001,808.48
15feb1997,,,
16feb1997,,,
17feb1997,8816.08,8276.17,
18feb1997,8950.25,8351.370000000001,816.29
19feb1997,8771.35,8351.6,812.49
20feb1997,8701.82,8372.799999999999,802.8
21feb1997,8719.52,8419.23,801.77
22feb1997,,,
23feb1997,,,
24feb1997,8959.25,8447.950000000001,810.28
25feb1997,9149.120000000001,8436.76,812.1
26feb1997,8927.870000000001,8438.58,805.68
27feb1997,8776.790000000001,8484.49,795.0700000000001
28feb1997,8828.73,8514.33,790.8200000000001
01mar1997,,,
02mar1997,,,
03mar1997,8978.219999999999,,795.31
04mar1997,8961.440000000001,8535.91,790.9500000000001
05mar1997,9074.469999999999,8625.870000000001,801.99
06mar1997,9125.57,8707.4,798.56
07mar1997,9180.58,8726.23,804.97
08mar1997,,,
09mar1997,,,
10mar1997,9419.18,8757.700000000001,813.65
11mar1997,9565.299999999999,8807.370000000001,811.34
12mar1997,9317.190000000001,8827.360000000001,804.26
13mar1997,9314.129999999999,8852.67,789.56
14mar1997,9499.4,8998.16,793.17
15mar1997,,,
16mar1997,,,
17mar1997,9263.299999999999,9049.889999999999,795.71
18mar1997,9172.49,9206.49,789.66
19mar1997,9087.93,9233.940000000001,785.77
20mar1997,9302.530000000001,9338.290000000001,782.65
21mar1997,9301.65,9360.280000000001,784.1
22mar1997,,,
23mar1997,,,
24mar1997,9327.73,9328.24,790.89
25mar1997,9380.32,9357.360000000001,789.0700000000001
26mar1997,9271.6,9474.719999999999,790.5
27mar1997,,9560.290000000001,773.88
28mar1997,,9632.950000000001,
29mar1997,,,
30mar1997,,,
31mar1997,9044.35,9744.93,757.12
01apr1997,9138.31,9810.540000000001,759.64
02apr1997,9237.370000000001,9868.129999999999,750.11
03apr1997,9302.190000000001,9928.379999999999,750.3200000000001
04apr1997,9705.25,10046.809,757.9
05apr1997,,,
06apr1997,,,
07apr1997,9836.52,10134.839,762.13
08apr1997,9737.700000000001,10255.669,766.12
09apr1997,9819.120000000001,10314.35,760.6
10apr1997,9732.57,10417.28,758.34
11apr1997,9517.719999999999,10506.54,737.65
12apr1997,,,
13apr1997,,,
14apr1997,9455.790000000001,10639.4,743.73
15apr1997,9490.16,10698.66,754.72
16apr1997,9565.700000000001,10735.45,763.53
17apr1997,9418.629999999999,10724.379,761.77
18apr1997,9422.200000000001,,766.34
19apr1997,,,
20apr1997,,,
21apr1997,,10638.65,760.37
22apr1997,9473.75,10764.29,774.61
23apr1997,9634.18,10810.75,773.64
24apr1997,9708.950000000001,10675.769,771.18
25apr1997,9731.75,10691.16,765.37
26apr1997,,,
27apr1997,,,
28apr1997,9761.639999999999,10711.95,772.96
29apr1997,9858.190000000001,10752.03,794.05
30apr1997,9982.389999999999,10751.459,801.34
01may1997,,,798.53
02may1997,10074.27,10703.019,812.97
03may1997,,,
04may1997,,,
05may1997,9993.57,10663.889,830.24
06may1997,10218.66,10584.98,827.76
07may1997,10179.65,10518.809,815.62
08may1997,10437.44,,820.26
09may1997,10491.81,10529.059,824.78
10may1997,,,
11may1997,,,
12may1997,10681.05,10530.58,837.66
13may1997,10647.98,10543.309,833.13
14may1997,10282.97,10504.78,836.04
15may1997,10353.79,10466.519,841.88
16may1997,10498.95,10460.049,829.75
17may1997,,,
18may1997,,,
19may1997,10505.66,10422,833.27
20may1997,10640.83,10307.12,841.66
21may1997,10714.89,10189.769,839.35
22may1997,10745.23,10006.719,835.66
23may1997,10764.03,,847.03
24may1997,,,
25may1997,,,
26may1997,10960.81,9801.26,
27may1997,11133.19,9650,849.71
28may1997,11300.65,9579.41,847.21
29may1997,,9592.17,844.08
30may1997,11344.83,9663.459999999999,848.28
31may1997,,,
01jun1997,,,
02jun1997,11360.81,9728.969999999999,846.36
03jun1997,11110.42,9846.24,845.48
04jun1997,11029.92,9960.129999999999,840.11
05jun1997,11106.34,9991.48,843.43
06jun1997,11333.83,10061.799,858.01
07jun1997,,,
08jun1997,,,
09jun1997,11396.02,10020.75,862.91
10jun1997,11428.64,10003.15,865.27
11jun1997,11489.79,10030.15,869.5700000000001
12jun1997,11851.83,10040.129,883.48
13jun1997,11828.38,10038.75,893.27
14jun1997,,,
15jun1997,,,
16jun1997,11953.76,10033.7,893.9
17jun1997,12118.79,10010.459,894.42
18jun1997,12205.81,10016.559,889.06
19jun1997,12205.05,10010.129,897.99
20jun1997,12121.15,10009.23,898.7000000000001
21jun1997,,,
22jun1997,,,
23jun1997,12238.91,9988.02,878.62
24jun1997,12587.37,9952.950000000001,896.34
25jun1997,13053.34,9927.67,888.99
26jun1997,12873.97,9975.889999999999,883.68
27jun1997,12757.83,9973.91,887.3
28jun1997,,,
29jun1997,,,
30jun1997,12567.62,9960.389999999999,885.14
01jul1997,13002.29,9939.85,891.03
02jul1997,13259.63,9895.98,904.03
03jul1997,13284.83,9921.280000000001,916.92
04jul1997,13493.82,9960.4,
05jul1997,,,
06jul1997,,,
07jul1997,13502.34,9954.15,912.2000000000001
08jul1997,13617.31,9966.74,918.75
09jul1997,,,907.54
10jul1997,13608.76,9984.440000000001,913.78
11jul1997,13153.29,9970.93,916.68
12jul1997,,,
13jul1997,,,
14jul1997,12698.11,9981.07,918.38
15jul1997,11617.03,9939.35,925.76
16jul1997,12640.87,9958.4,936.59
17jul1997,11728.48,9993.02,931.61
18jul1997,11181.79,,915.3
19jul1997,,,
20jul1997,,,
21jul1997,11291.91,10075.62,912.9400000000001
22jul1997,12235.32,10120.08,933.98
23jul1997,12426.95,10138.04,936.56
24jul1997,12524.2,10122.2,940.3
25jul1997,12522.74,10110.209,938.79
26jul1997,,,
27jul1997,,,
28jul1997,12937.81,10128.7,936.4500000000001
29jul1997,13043.86,10116.78,942.29
30jul1997,13018.66,10124.25,952.29
31jul1997,12872.46,10155.809,954.29
01aug1997,12259.14,10189.19,947.14
02aug1997,,,
03aug1997,,,
04aug1997,12016.91,10234.4,950.3
05aug1997,11908.69,10233.58,952.37
06aug1997,12523.08,10274.12,960.3200000000001
07aug1997,12322.81,10292.66,951.1900000000001
08aug1997,12128.97,10321.4,933.54
09aug1997,,,
10aug1997,,,
11aug1997,11948.57,10367.139,937
12aug1997,11809.56,10378.11,926.53
13aug1997,11850.68,10376.799,922.02
14aug1997,11904.83,,924.77
15aug1997,11334.87,10368.639,900.81
16aug1997,,,
17aug1997,,,
18aug1997,11337.89,10368.13,912.49
19aug1997,11211.44,10381.32,926.01
20aug1997,10848.87,,939.35
21aug1997,11180.48,10320.169,925.05
22aug1997,11157.94,10352.059,923.55
23aug1997,,,
24aug1997,,,
25aug1997,11421.52,10345.959,920.16
26aug1997,11626.04,10335.87,913.02
27aug1997,11719.34,10331.509,913.7000000000001
28aug1997,11267.09,10356.36,903.67
29aug1997,10609.45,,899.47
30aug1997,,,
31aug1997,,,
01sep1997,10109.1,10467.76,
02sep1997,11062.92,10503.17,927.58
03sep1997,11119.46,,927.86
04sep1997,11430.62,10568.269,930.87
05sep1997,11838.38,10584.28,929.05
06sep1997,,,
07sep1997,,,
08sep1997,11684.98,,931.2000000000001
09sep1997,11734.56,10603.65,933.62
10sep1997,11361.11,10583.929,919.03
11sep1997,11093.99,10567.78,912.59
12sep1997,11292.14,10555.08,923.91
13sep1997,,,
14sep1997,,,
15sep1997,10864.76,10580.27,919.77
16sep1997,11204.38,10595.549,945.64
17sep1997,11524.36,10570.07,943
18sep1997,11713.96,10531.929,947.29
19sep1997,11649.66,,950.51
20sep1997,,,
21sep1997,,,
22sep1997,11697,10503.75,955.43
23sep1997,11516.13,10480.219,951.93
24sep1997,11482.4,10438.089,944.48
25sep1997,11384.58,10460.86,937.91
26sep1997,11533.79,10399.929,945.22
27sep1997,,,
28sep1997,,,
29sep1997,11614.21,10374.669,953.34
30sep1997,11797.21,10361.139,947.28
01oct1997,12173.46,10379.91,955.41
02oct1997,12396.62,10406.83,960.46
03oct1997,12540.96,10469.89,965.03
04oct1997,,,
05oct1997,,,
06oct1997,12688.29,10465.049,972.6900000000001
07oct1997,12480.85,10461.589,983.12
08oct1997,12432.74,10444.339,973.84
09oct1997,12684.27,,970.62
10oct1997,12737.88,10434.769,966.98
11oct1997,,,
12oct1997,,,
13oct1997,12697.59,10388.37,968.1
14oct1997,12895.39,10380.95,970.28
15oct1997,12830.4,10366.759,965.72
16oct1997,12578.18,10363.98,955.23
17oct1997,12487.76,10369.059,944.16
18oct1997,,,
19oct1997,,,
20oct1997,12703.91,10383.429,955.61
21oct1997,13015.79,10396.679,972.28
22oct1997,12955.6,10400.03,968.49
23oct1997,11899.31,10429.599,950.6900000000001
24oct1997,11545.27,10430.209,941.64
25oct1997,,,
26oct1997,,,
27oct1997,9816.81,10415.83,876.99
28oct1997,10447.32,10372.549,921.85
29oct1997,9818.15,10372.99,919.16
30oct1997,8854.75,10344.29,903.68
31oct1997,8986.33,10328.07,914.62
01nov1997,,,
02nov1997,,,
03nov1997,9858.040000000001,10309.769,938.99
04nov1997,10254.14,10334.929,940.76
05nov1997,9988.370000000001,10330.809,942.76
06nov1997,9434.65,,938.03
07nov1997,8832.620000000001,10338.009,927.51
08nov1997,,,
09nov1997,,,
10nov1997,9006.07,10351.059,921.13
11nov1997,8710.84,,923.78
12nov1997,7822.01,10367.139,905.96
13nov1997,8072.03,10376.099,916.66
14nov1997,8731.790000000001,10352.169,928.35
15nov1997,,,
16nov1997,,,
17nov1997,9083.35,10375.419,946.2000000000001
18nov1997,9027.74,,938.23
19nov1997,9332.209999999999,10371.009,944.59
20nov1997,9188.540000000001,10378.379,958.98
21nov1997,9422.09,10393.519,963.09
22nov1997,,,
23nov1997,,,
24nov1997,9070.02,10374.45,946.67
25nov1997,9150.75,10374.44,950.8200000000001
26nov1997,9372.76,10388.099,951.64
27nov1997,9619.110000000001,10389.629,
28nov1997,9394.780000000001,10410.759,955.4
29nov1997,,,
30nov1997,,,
01dec1997,9648.49,10413.27,974.78
02dec1997,9964.299999999999,10412.26,971.68
03dec1997,9991.719999999999,10386.269,976.77
04dec1997,10046.34,10405.32,973.1
05dec1997,10080.05,10409.629,983.79
06dec1997,,,
07dec1997,,,
08dec1997,10078.91,10382.54,982.37
09dec1997,9840.07,10379.339,975.78
10dec1997,9461.530000000001,10382.75,969.79
11dec1997,9108.68,10392.99,954.9400000000001
12dec1997,9146.860000000001,10418.54,953.39
13dec1997,,,
14dec1997,,,
15dec1997,9550.84,10423.22,963.39
16dec1997,9742.76,10432.53,968.04
17dec1997,9853.6,10423.73,965.54
18dec1997,9482.84,10417.549,955.3
19dec1997,9139.01,10426.87,946.78
20dec1997,,,
21dec1997,,,
22dec1997,9494.450000000001,10425.809,953.7000000000001
23dec1997,9554.23,10425.23,939.13
24dec1997,,10411.77,932.7000000000001
25dec1997,,10428.91,
26dec1997,9794.83,10442.01,936.46
27dec1997,,,
28dec1997,,,
29dec1997,10051.86,10428.99,953.35
30dec1997,10196.55,10449.25,970.84
31dec1997,,10464.64,970.43
01jan1998,,,
02jan1998,10479.84,10500.62,975.04
03jan1998,,,
04jan1998,,,
05jan1998,10606.92,10472.41,977.0700000000001
06jan1998,10184.59,10464.58,966.58
07jan1998,9879.01,10492.14,964
08jan1998,9657.59,10467.48,956.05
09jan1998,9118.23,10490.36,927.6900000000001
10jan1998,,,
11jan1998,,,
12jan1998,9227.360000000001,10465.769,939.21
13jan1998,9415.56,10468.849,952.12
14jan1998,9349.440000000001,10466.389,957.9400000000001
15jan1998,9140.049999999999,10469.669,950.73
16jan1998,9448,10476.919,961.51
17jan1998,,,
18jan1998,,,
19jan1998,9752.709999999999,10452.169,
20jan1998,9568.34,10442.04,978.6
21jan1998,9385.35,10471.08,970.81
22jan1998,9709.030000000001,10463.879,963.04
23jan1998,9467.68,10475.219,957.59
24jan1998,,,
25jan1998,,,
26jan1998,9513.370000000001,10467.01,956.9500000000001
27jan1998,9651.360000000001,10468.879,969.02
28jan1998,9773.09,10492.23,977.46
29jan1998,9785.719999999999,10494.98,985.49
30jan1998,9720.290000000001,,980.28
31jan1998,,,
01feb1998,,,
02feb1998,9973.049999999999,10513.5,1001.27
03feb1998,10054.85,10551.69,1006
04feb1998,9971.200000000001,10557.82,1006.9
05feb1998,9948.06,10604.75,1003.54
06feb1998,10010.75,10675.28,1012.46
07feb1998,,,
08feb1998,,,
09feb1998,10239.91,10725.33,1010.74
10feb1998,10278.09,10741.62,1019.01
11feb1998,10485.26,10751.9,1020.01
12feb1998,10350.26,10812.129,1024.14
13feb1998,10365,10827.45,1020.09
14feb1998,,,
15feb1998,,,
16feb1998,10233.26,10862.04,
17feb1998,10420.07,10871.78,1022.76
18feb1998,10322,10879.04,1032.08
19feb1998,10235.82,10894.259,1028.28
20feb1998,10318.73,10896.7,1034.21
21feb1998,,,
22feb1998,,,
23feb1998,,10883.309,1038.14
24feb1998,,10883.82,1030.56
25feb1998,10545.67,10897.67,1042.9
26feb1998,10556.57,10908.86,1048.67
27feb1998,10570.84,10928.61,1049.34
28feb1998,,,
01mar1998,,,
02mar1998,10845.34,10936.95,1047.7
03mar1998,10939.12,10936.95,1052.02
04mar1998,10898.66,10935.87,1047.33
05mar1998,10947.65,10946.08,1035.05
06mar1998,11159.19,10965.309,1055.69
07mar1998,,,
08mar1998,,,
09mar1998,11166.83,10998.76,1052.31
10mar1998,11180.6,11040.2,1064.25
11mar1998,11223.21,11155.51,1068.47
12mar1998,11356.07,11155.509,1069.92
13mar1998,11566.33,11242.9,1068.61
14mar1998,,,
15mar1998,,,
16mar1998,11600.81,11319.44,1079.27
17mar1998,11808.27,11359.11,1080.45
18mar1998,11894.32,11349.74,1085.52
19mar1998,11831.69,11339.76,1089.74
20mar1998,11919.28,11350.089,1099.16
21mar1998,,,
22mar1998,,,
23mar1998,12038.28,11390.94,1095.55
24mar1998,11905.46,11380.45,1105.65
25mar1998,11756.09,11326.23,1101.93
26mar1998,11945.38,11283.57,1100.8
27mar1998,11899.71,11346.32,1095.44
28mar1998,,,
29mar1998,,,
30mar1998,11750.24,11343.709,1093.55
31mar1998,11946.57,11390.28,1101.75
01apr1998,11836.93,11451.32,1108.15
02apr1998,11857.61,11522.639,1120.01
03apr1998,11634.49,11545.679,1122.7
04apr1998,,,
05apr1998,,,
06apr1998,11948.42,11529.04,1121.38
07apr1998,11847.35,11556.28,1109.54
08apr1998,11974.77,,1101.65
09apr1998,,,1110.67
10apr1998,,11582.9,
11apr1998,,,
12apr1998,,,
13apr1998,12120.65,,1109.69
14apr1998,12269.98,11697.46,1115.75
15apr1998,12299.06,11830.709,1119.32
16apr1998,12090.58,12018.56,1108.17
17apr1998,12108.82,12163.37,1122.72
18apr1998,,,
19apr1998,,,
20apr1998,12028.15,12245.4,1123.65
21apr1998,,12348.56,1126.67
22apr1998,11703.12,12362.29,1130.54
